,horizon,mse,rmse,mae,mdape,smape,coverage
236,419 days,0.9311919725313413,0.9649828871702033,0.7398479922972638,0.021756177813120395,0.02771609564955313,0.910958904109589
237,420 days,0.9279311410018797,0.9632918254619831,0.7385953609309871,0.021749857596579502,0.027674346544864305,0.9123287671232877
238,421 days,0.9228146232169671,0.9606324079568455,0.7362646339982901,0.021700240548996233,0.02759455195733939,0.9141552511415525
239,422 days,0.9225787757498883,0.9605096437568382,0.73648608499419,0.021492577144984485,0.02760921298359425,0.9155251141552512
240,423 days,0.9238776841941944,0.9611855617903311,0.7377134546414941,0.021749857596579502,0.027658458376808432,0.9159817351598174
241,424 days,0.926848314888659,0.9627296167090005,0.7401304113986886,0.02202983597370732,0.02774970596828757,0.9164383561643835
242,425 days,0.9328518443056656,0.9658425566859568,0.7426084852662739,0.02202983597370732,0.027846067484589013,0.9159817351598174
243,426 days,0.9347738099768255,0.9668370131396633,0.7431679650072391,0.022294155636823333,0.027871406205574767,0.9168949771689497
244,427 days,0.9291357314595868,0.9639168695793153,0.7400011396906157,0.02202983597370732,0.027758906220544076,0.919634703196347
245,428 days,0.9249504882564514,0.9617434628093146,0.7377939583505734,0.021749857596579502,0.027680156732143815,0.9219178082191781
246,429 days,0.9254816481480143,0.9620195674454934,0.7382127802362566,0.021958246381348932,0.027694611191321942,0.9223744292237442
247,430 days,0.9247025475044132,0.9616145524608148,0.7380438262808519,0.021958246381348932,0.027689048845520352,0.9228310502283105
248,431 days,0.9241284874937727,0.9613160185359301,0.7376430484106449,0.021958246381348932,0.027676785984269835,0.9232876712328767
249,432 days,0.9327086143746457,0.9657684061795797,0.7400626450707348,0.021958246381348932,0.027773207541393296,0.9237442922374429
250,433 days,0.9383967715659275,0.9687088167070265,0.7428040810862582,0.021991060113675673,0.02787739615627451,0.9242009132420091
251,434 days,0.9459447161657074,0.972596892944712,0.7462908813551825,0.022297140371618833,0.028006604045709847,0.9232876712328767
252,435 days,0.9497319713877829,0.9745419290044851,0.7486087966128389,0.022605113381794457,0.02809135239370674,0.9237442922374429
253,436 days,0.9455916342810557,0.9724153609857548,0.7480952516819853,0.02259759860443765,0.028068425749914232,0.9251141552511416
254,437 days,0.9404808865793344,0.9697839380910236,0.747437056233567,0.022630513772609957,0.028036620819757038,0.9264840182648402
255,438 days,0.9402040107946781,0.9696411763094006,0.7474700323463821,0.022610736841403873,0.02803501121010908,0.9269406392694064
256,439 days,0.9409057979982121,0.970002988654268,0.7472380499052983,0.022605113381794457,0.02802655876703858,0.9269406392694064
257,440 days,0.9378294004306099,0.9684159232636615,0.7457277476256864,0.02259759860443765,0.02797198722341096,0.9283105022831051
258,441 days,0.9401016729268729,0.96958840387397,0.7465105291703719,0.022297140371618833,0.028000360472645567,0.9287671232876712
259,442 days,0.943882202410009,0.9715360016026215,0.7482454822897451,0.02259759860443765,0.028058388387905055,0.9287671232876712
260,443 days,0.9604385186657366,0.9800196521834328,0.7513381787629295,0.02259759860443765,0.028174085103383602,0.9292237442922374
261,444 days,0.9600317074668957,0.9798120776286112,0.7514667169158352,0.022610736841403873,0.028175348303889545,0.9301369863013699
262,445 days,0.960462668379019,0.9800319731411924,0.7518745157107304,0.02259759860443765,0.028187239857693912,0.9305936073059361
263,446 days,0.9673014737878627,0.9835148569227934,0.7542197273503732,0.022605113381794457,0.028271551483892862,0.9296803652968036
264,447 days,0.9725151154531998,0.9861618099750161,0.7557603204487784,0.022605113381794457,0.028325255660531568,0.9296803652968036
265,448 days,0.973649912352863,0.9867370026267703,0.7557485825875274,0.022294155636823333,0.02832285986614198,0.9301369863013699
266,449 days,0.9727034354387897,0.9862572866340658,0.7550857350878282,0.022297140371618833,0.02829756793820816,0.9305936073059361
267,450 days,0.973130976212106,0.9864740119294101,0.7548216253679848,0.022294155636823333,0.028286770154448478,0.9310502283105023
268,451 days,0.9772056582547243,0.9885371304380651,0.7570836864190572,0.022297140371618833,0.02836647989816808,0.9319634703196347
269,452 days,0.9792407945898713,0.9895659627280393,0.7580221499901604,0.022297140371618833,0.028397655714828676,0.9328767123287671
270,453 days,0.9809160043993544,0.9904120376890391,0.7587006501749681,0.02259759860443765,0.028418434313218516,0.9337899543378996
271,454 days,0.985796766315741,0.9928729859935463,0.7604658016726779,0.022605113381794457,0.028479647286232753,0.9333333333333333
272,455 days,0.9853129311861352,0.9926293019985534,0.7605215442048705,0.02259759860443765,0.028476852563772716,0.9337899543378996
273,456 days,0.9884401511869434,0.9942032745806781,0.7617060404916638,0.022605113381794457,0.028513701307477626,0.9342465753424658
274,457 days,0.9982872317215474,0.9991432488495068,0.7647767393906063,0.02263695404410626,0.028619910484218032,0.9333333333333333
275,458 days,1.004065544933666,1.002030710574115,0.7675512835231918,0.022751285448113303,0.028714052895891122,0.9324200913242009
276,459 days,1.0102718075321049,1.0051227823167201,0.7698364426097184,0.022751285448113303,0.028791710399761236,0.9315068493150684
277,460 days,1.009232802747166,1.0046057947011684,0.769216146683045,0.022751285448113303,0.028763406753405107,0.9324200913242009
278,461 days,1.0080436041166398,1.0040137469759265,0.7688339721920805,0.022751285448113303,0.028743249126745377,0.9337899543378996
279,462 days,1.0148525176500975,1.007398887060184,0.7718129273623952,0.02278728088436094,0.02884319820639224,0.9337899543378996
280,463 days,1.0182711743092046,1.0090942346030942,0.772932051066331,0.02284358426587585,0.028876989615319176,0.9347031963470319
281,464 days,1.0169593414206666,1.0084440199736753,0.772560988019054,0.022751285448113303,0.02885703602454648,0.9356164383561644
282,465 days,1.0174908182200761,1.0087074988419964,0.772037622151145,0.022751285448113303,0.02883212422265946,0.9351598173515981
283,466 days,1.0201297282208428,1.010014716833791,0.7726456097705606,0.022696485793318472,0.028848118524825214,0.9351598173515981
284,467 days,1.0194858229005082,1.009695906152198,0.7723441161099286,0.022605113381794457,0.02883226529281194,0.9351598173515981
285,468 days,1.0192815546298948,1.0095947477230132,0.7728041088348603,0.02263695404410626,0.028842055790073613,0.9351598173515981
286,469 days,1.0263719595328211,1.0131001725065598,0.7753883297955152,0.022696485793318472,0.02892671577847597,0.9342465753424658
287,470 days,1.0318794543789938,1.0158146752134436,0.7773360373923801,0.02278728088436094,0.028986919543817963,0.9333333333333333
288,471 days,1.0349321617848344,1.0173161562586306,0.7780918413061415,0.022751285448113303,0.029004274205177705,0.9333333333333333
289,472 days,1.0652963599984995,1.0321319489282847,0.7833520975590519,0.02284358426587585,0.02919199652377068,0.9324200913242009
290,473 days,1.0667248746927618,1.0328237384436716,0.7843759830533481,0.022967008697236422,0.029220422429806367,0.9324200913242009
291,474 days,1.0667926607748126,1.0328565538228494,0.7841087388178205,0.0229542723888895,0.029203444759523033,0.9328767123287671
292,475 days,1.0666321720495069,1.0327788592189069,0.7843740608664442,0.022967008697236422,0.029204545958619165,0.9333333333333333
293,476 days,1.067070700048771,1.0329911422895992,0.7851300933374409,0.022986961958941086,0.029224109182610584,0.9333333333333333
294,477 days,1.070244972003389,1.0345264481894068,0.7870434872553846,0.02310580129570503,0.029282876113261455,0.9333333333333333
295,478 days,1.0737843210294211,1.036235649372005,0.7891517018269106,0.023117462847492488,0.029344724755613807,0.9333333333333333
296,479 days,1.0757125403292636,1.0371656282047066,0.7898181481645596,0.023205889752150866,0.029356548151929233,0.9337899543378996
297,480 days,1.0754943105253134,1.0370604179725083,0.7897354638293992,0.023195123924632424,0.02934500689184665,0.9342465753424658
298,481 days,1.0759878785313284,1.0372983556004167,0.7896734095507811,0.023195123924632424,0.029334903773769235,0.9342465753424658
299,482 days,1.0780908370548448,1.0383115317932499,0.7905125927445726,0.023117462847492488,0.029354390084181052,0.9342465753424658
300,483 days,1.0791873896350714,1.0388394436269117,0.7915962500467222,0.023226017023943977,0.029383556170482404,0.9342465753424658
301,484 days,1.0820736933431203,1.0402277122549275,0.7933380325984758,0.023347481131001564,0.02943484829092466,0.9342465753424658
302,485 days,1.0849627659357026,1.041615459723838,0.7951484779597447,0.023403497693959677,0.029487803570375098,0.9342465753424658
303,486 days,1.0833388592999238,1.0408356543181656,0.7940913217319203,0.02332084909145343,0.029440944599122932,0.9347031963470319
304,487 days,1.0818137650096178,1.0401027665618516,0.7928850707160476,0.023205889752150866,0.02938682669837021,0.9351598173515981
305,488 days,1.082881902524273,1.040616116790564,0.7931787823321267,0.02310580129570503,0.02938538231330308,0.9351598173515981
306,489 days,1.083896583212549,1.0411035410623426,0.7941917342652878,0.023205889752150866,0.02940853908206647,0.9351598173515981
307,490 days,1.0843760008561938,1.041333760547594,0.7945404747487592,0.023195123924632424,0.029407512881700636,0.9351598173515981
308,491 days,1.0862273902265922,1.0422223324351634,0.7954231676310188,0.023195123924632424,0.029424828687182502,0.9351598173515981
309,492 days,1.088019579749437,1.0430817704041409,0.7964899158030698,0.023117462847492488,0.029447718674407868,0.9351598173515981
310,493 days,1.0874339603684056,1.0428010166702013,0.7963917253510271,0.023117462847492488,0.02943250049601064,0.9351598173515981
311,494 days,1.0890130590403484,1.0435578848537097,0.7975361229984086,0.023195123924632424,0.029458590564069884,0.9351598173515981
312,495 days,1.0913550559405345,1.0446794034250577,0.7992609572683397,0.02332084909145343,0.0295044807337749,0.9351598173515981
313,496 days,1.093015000150989,1.0454735769740855,0.8002415206392048,0.023403497693959677,0.029526770771147938,0.9351598173515981
314,497 days,1.0964654780739809,1.0471224752023904,0.8015277278090263,0.023347481131001564,0.02955714193704485,0.9351598173515981
315,498 days,1.0961127437654368,1.0469540313525885,0.801239390256236,0.023347481131001564,0.029530647717571135,0.9356164383561644
316,499 days,1.0947771191712279,1.04631597482368,0.8004886867692135,0.023403497693959677,0.029489832987181823,0.9360730593607306
317,500 days,1.0991153269453309,1.0483870120071743,0.8028508874781182,0.02340440889068347,0.02955912734540367,0.9360730593607306
318,501 days,1.099831400824646,1.0487284685869103,0.8037289138350338,0.02358955364996881,0.02958112962106976,0.9360730593607306
319,502 days,1.0846429864047553,1.041461946690687,0.8014675513930775,0.02358955364996881,0.02947976482001015,0.9365296803652968
320,503 days,1.0702170598744727,1.0345129578088776,0.7994945253661808,0.023615977605772318,0.029388325221326814,0.936986301369863
321,504 days,1.0716773291518855,1.0352184934359923,0.8005198738709014,0.023615977605772318,0.029415248517873336,0.936986301369863
322,505 days,1.072960196557501,1.0358379200229644,0.8015708563436442,0.023668936803671183,0.029443479397517645,0.936986301369863
323,506 days,1.0743304561658655,1.0364991346672054,0.8030555636873943,0.023668936803671183,0.02948522485223886,0.9374429223744293
324,507 days,1.0757575317531178,1.0371873175820836,0.803829277898213,0.023674189319585256,0.029501853038099997,0.9378995433789954
325,508 days,1.076765005929551,1.0376728800202648,0.8041858623746442,0.023704132367085712,0.029506636458785176,0.9378995433789954
326,509 days,1.0784812372903023,1.0384995124169787,0.8054821798697654,0.023850541741962758,0.029542619295966265,0.9378995433789954
327,510 days,1.0802879364780993,1.039369008811644,0.8074198379371562,0.023857067089952843,0.029597962401342656,0.9383561643835616
328,511 days,1.082169753334098,1.0402738838085372,0.8092172200691179,0.024020098694272816,0.029644501597072215,0.9388127853881278
329,512 days,1.0847493193189455,1.0415129952712763,0.811297079466902,0.024096431570588713,0.02970380423641691,0.9388127853881278
330,513 days,1.086917868435925,1.0425535326475688,0.8129997065994317,0.024148363182581872,0.02975387122450689,0.9388127853881278
331,514 days,1.0915139902467679,1.0447554691155092,0.8145602368472782,0.024148363182581872,0.029793687310156743,0.9388127853881278
332,515 days,1.0932695184853214,1.0455952938328106,0.8148393868279502,0.024127929835155864,0.029788798422013978,0.9388127853881278
333,516 days,1.0967875902628341,1.047276272175988,0.8153535450706776,0.024127929835155864,0.029793585233903675,0.9378995433789954
334,517 days,1.0995189246558743,1.0485794794176904,0.816064968441651,0.024096431570588713,0.029806787089735953,0.9378995433789954
335,518 days,1.1017236731678843,1.0496302554556458,0.8169551862518913,0.024148363182581872,0.029822612858468472,0.9383561643835616
336,519 days,1.1082624120883355,1.0527404295876241,0.8203836220486078,0.024162986172631414,0.02992454652081525,0.9388127853881278
337,520 days,1.111410100598322,1.0542343670163299,0.8227570643134766,0.024260122040154746,0.029994483685769277,0.9397260273972603
338,521 days,1.1095362294020534,1.0533452565052228,0.823093727814739,0.024260122040154746,0.029989180212955203,0.9415525114155251
339,522 days,1.1077643296281323,1.052503838296152,0.8247228580091797,0.02439332570639303,0.03002332764534978,0.9429223744292238
340,523 days,1.107741522137468,1.0524930033674655,0.8260415382168579,0.024407249168369092,0.03004359893294751,0.94337899543379
341,524 days,1.1078461970354545,1.052542729315753,0.82706485501503,0.02454636286248253,0.030062591304777567,0.9447488584474886
342,525 days,1.1160487913553583,1.0564321044702107,0.8307261862530052,0.02456783315101155,0.030179773074230594,0.9447488584474886
343,526 days,1.1250195298166903,1.060669378183744,0.8344505741507012,0.024581569413782242,0.03029986968035771,0.9452054794520548
344,527 days,1.128242801498002,1.062187743055813,0.8357269055387866,0.02460701639190328,0.03033212066375032,0.945662100456621
345,528 days,1.1395354246477913,1.0674902456921054,0.8384477163689174,0.02460701639190328,0.030419823499243825,0.9452054794520548
346,529 days,1.1469202707380761,1.0709436356494566,0.8414019587539604,0.024650662237527748,0.030510169226999066,0.9452054794520548
347,530 days,1.1558461621393803,1.075102861190212,0.8446294542014517,0.02466363011022196,0.03060917745994643,0.9447488584474886
348,531 days,1.153105192490819,1.0738273569297903,0.844984878687914,0.024723106837363777,0.03060011258154757,0.945662100456621
